module name;licenses;repository;licenseUrl;parents
grunt-galvanize@2.0.0;MIT;https://github.com/dylancwood/grunt-galvanize;https://github.com/dylancwood/grunt-galvanize/raw/master/LICENSE;gui.ajax
grunt-hub@0.7.0;MIT;https://github.com/shama/grunt-hub;https://github.com/shama/grunt-hub/blob/master/LICENSE-MIT;gui.ajax
grunt-known-options@1.1.0;MIT;https://github.com/gruntjs/grunt-known-options;https://github.com/gruntjs/grunt-known-options/raw/master/LICENSE;grunt:meta.simple_lock
grunt-legacy-log-utils@0.1.1;MIT;https://github.com/gruntjs/grunt-legacy-log-utils;http://github.com/gruntjs/grunt-legacy-log-utils/blob/master/LICENSE-MIT;grunt-legacy-log:grunt:uploader.plupload
grunt-legacy-log-utils@1.0.0;MIT;https://github.com/gruntjs/grunt-legacy-log-utils;https://github.com/gruntjs/grunt-legacy-log-utils;grunt-legacy-log:grunt:meta.simple_lock
grunt-legacy-log@0.1.3;MIT;https://github.com/gruntjs/grunt-legacy-log;https://github.com/gruntjs/grunt-legacy-log/raw/master/LICENSE-MIT;grunt:uploader.plupload
grunt-legacy-log@1.0.0;MIT;https://github.com/gruntjs/grunt-legacy-log;https://github.com/gruntjs/grunt-legacy-log/raw/master/LICENSE-MIT;grunt:meta.simple_lock
grunt-legacy-util@0.2.0;MIT;https://github.com/gruntjs/grunt-legacy-util;http://github.com/gruntjs/grunt-legacy-util/blob/master/LICENSE-MIT;grunt:uploader.plupload
grunt-legacy-util@1.0.0;MIT;https://github.com/gruntjs/grunt-legacy-util;https://github.com/gruntjs/grunt-legacy-util/raw/master/LICENSE-MIT;grunt:meta.simple_lock
grunt-lib-contrib@0.6.1;MIT;https://github.com/gruntjs/grunt-lib-contrib;http://github.com/gruntjs/grunt-lib-contrib/blob/master/LICENSE-MIT;gui.ajax
grunt-run@0.5.3;MIT;https://github.com/spenceralger/grunt-run;https://github.com/spenceralger/grunt-run/blob/master/LICENSE-MIT;gui.ajax
grunt@0.4.5;MIT;https://github.com/gruntjs/grunt;http://github.com/gruntjs/grunt/blob/master/LICENSE-MIT;uploader.plupload
grunt@1.0.1;MIT;https://github.com/gruntjs/grunt;https://github.com/gruntjs/grunt/raw/master/LICENSE;meta.simple_lock
gzip-size@1.0.0;MIT;https://github.com/sindresorhus/gzip-size;https://github.com/sindresorhus/gzip-size;gui.ajax
har-schema@1.0.5;ISC;https://github.com/ahmadnassri/har-schema;https://github.com/ahmadnassri/har-schema/raw/master/LICENSE;gui.ajax
har-validator@2.0.6;ISC;https://github.com/ahmadnassri/har-validator;https://github.com/ahmadnassri/har-validator/raw/master/LICENSE;fsevents:meta.exif
har-validator@4.2.0;ISC;https://github.com/ahmadnassri/har-validator;https://github.com/ahmadnassri/har-validator/raw/master/LICENSE;request:less:assemble-less:action.cart
har-validator@4.2.1;ISC;https://github.com/ahmadnassri/har-validator;https://github.com/ahmadnassri/har-validator/raw/master/LICENSE;gui.ajax
has-ansi@2.0.0;MIT;https://github.com/sindresorhus/has-ansi;https://github.com/sindresorhus/has-ansi/raw/master/license;chalk:babel-core:grunt-babel:uploader.plupload
has-color@0.1.7;MIT;https://github.com/sindresorhus/has-color;https://github.com/sindresorhus/has-color;gui.ajax
has-dom@1.0.0;MIT;https://github.com/sindresorhus/has-dom;https://github.com/sindresorhus/has-dom;get-doc:smart-app-banner:gui.mobile
has-flag@1.0.0;MIT;https://github.com/sindresorhus/has-flag;https://github.com/sindresorhus/has-flag/raw/master/license;gui.ajax
has-unicode@2.0.1;ISC;https://github.com/iarna/has-unicode;https://github.com/iarna/has-unicode/raw/master/LICENSE;fsevents:meta.exif
has@1.0.1;MIT;https://github.com/tarruda/has;https://github.com/tarruda/has/blob/master/LICENSE-MIT;meta.exif
hash.js@1.0.3;MIT;https://github.com/indutny/hash.js;https://github.com/indutny/hash.js;meta.exif
hawk@3.1.3;BSD-3-Clause;https://github.com/hueniverse/hawk;https://github.com/hueniverse/hawk/raw/master/LICENSE;fsevents:meta.exif
he@1.1.0;MIT;https://github.com/mathiasbynens/he;https://github.com/mathiasbynens/he/raw/master/LICENSE-MIT.txt;gui.ajax
history@2.1.2;MIT;https://github.com/mjackson/history;https://github.com/mjackson/history/raw/master/LICENSE.md;gui.ajax
hmac-drbg@1.0.0;MIT;https://github.com/indutny/hmac-drbg;https://github.com/indutny/hmac-drbg;elliptic:browserify-sign:crypto-browserify:browserify:grunt-browserify:gui.mobile
hmac-drbg@1.0.1;MIT;https://github.com/indutny/hmac-drbg;https://github.com/indutny/hmac-drbg;meta.exif
hoek@2.16.3;BSD-3-Clause;https://github.com/hapijs/hoek;https://github.com/hapijs/hoek/raw/master/LICENSE;fsevents:meta.exif
hoist-non-react-statics@1.2.0;BSD;https://github.com/mridgway/hoist-non-react-statics;https://github.com/mridgway/hoist-non-react-statics/blob/master/LICENSE.md;gui.ajax
home-or-tmp@1.0.0;MIT;https://github.com/sindresorhus/home-or-tmp;https://github.com/sindresorhus/home-or-tmp/raw/master/license;babel-core:grunt-babel:uploader.plupload
home-or-tmp@2.0.0;MIT;https://github.com/sindresorhus/home-or-tmp;https://github.com/sindresorhus/home-or-tmp/raw/master/license;babel-register:babel-core:grunt-babel:meta.simple_lock
hooker@0.2.3;MIT;https://github.com/cowboy/javascript-hooker;https://github.com/cowboy/javascript-hooker/blob/master/LICENSE-MIT;grunt:uploader.plupload
hosted-git-info@2.2.0;ISC;https://github.com/npm/hosted-git-info;https://github.com/npm/hosted-git-info/raw/master/LICENSE;normalize-package-data:meow:dateformat:grunt:meta.simple_lock
hosted-git-info@2.3.1;ISC;https://github.com/npm/hosted-git-info;https://github.com/npm/hosted-git-info/raw/master/LICENSE;editor.eml
hosted-git-info@2.4.1;ISC;https://github.com/npm/hosted-git-info;https://github.com/npm/hosted-git-info/raw/master/LICENSE;editor.webodf
hosted-git-info@2.4.2;ISC;https://github.com/npm/hosted-git-info;https://github.com/npm/hosted-git-info/raw/master/LICENSE;gui.ajax
htmlescape@1.1.1;MIT;https://github.com/zertosh/htmlescape;https://github.com/zertosh/htmlescape/raw/master/LICENSE;meta.exif
http-errors@1.3.1;MIT;https://github.com/jshttp/http-errors;https://github.com/jshttp/http-errors/raw/master/LICENSE;meta.watch
http-signature@1.1.1;MIT;https://github.com/joyent/node-http-signature;https://github.com/joyent/node-http-signature/raw/master/LICENSE;fsevents:meta.exif
https-browserify@0.0.1;MIT;https://github.com/substack/https-browserify;https://github.com/substack/https-browserify/raw/master/LICENSE;meta.exif
https-browserify@1.0.0;MIT;https://github.com/substack/https-browserify;https://github.com/substack/https-browserify/raw/master/LICENSE;watchify:meta.exif
hyphenate-style-name@1.0.2;BSD-3-Clause;https://github.com/rexxars/hyphenate-style-name;https://github.com/rexxars/hyphenate-style-name/raw/master/LICENSE;gui.ajax
iconv-lite@0.2.11;MIT;https://github.com/ashtuchkin/iconv-lite;https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE;grunt:uploader.plupload
iconv-lite@0.4.13;MIT;https://github.com/ashtuchkin/iconv-lite;https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE;commoner:regenerator:babel-core:grunt-babel:uploader.html
iconv-lite@0.4.15;MIT;https://github.com/ashtuchkin/iconv-lite;https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE;commoner:regenerator:babel-core:grunt-babel:uploader.plupload
ieee754@1.1.8;BSD-3-Clause;https://github.com/feross/ieee754;https://github.com/feross/ieee754/raw/master/LICENSE;meta.exif
image-size@0.5.1;MIT;https://github.com/image-size/image-size;https://github.com/image-size/image-size/raw/master/LICENSE;gui.ajax
indent-string@2.1.0;MIT;https://github.com/sindresorhus/indent-string;https://github.com/sindresorhus/indent-string/raw/master/license;redent:meow:dateformat:grunt:meta.simple_lock
individual@2.0.0;MIT;https://github.com/Raynos/individual;http://github.com/Raynos/individual/raw/master/LICENSE;editor.diaporama
inflight@1.0.4;ISC;https://github.com/isaacs/inflight;https://github.com/isaacs/inflight/raw/master/LICENSE;glob:commoner:regenerator:babel-core:grunt-babel:core.mailer
inflight@1.0.5;ISC;https://github.com/npm/inflight;https://github.com/npm/inflight/raw/master/LICENSE;glob:commoner:regenerator:babel-core:grunt-babel:uploader.html
inflight@1.0.6;ISC;https://github.com/npm/inflight;https://github.com/npm/inflight/raw/master/LICENSE;glob:commoner:regenerator:babel-core:grunt-babel:uploader.plupload
inherit@2.2.6;MIT;https://github.com/dfilatov/node-inherit;https://github.com/dfilatov/node-inherit/raw/master/LICENSE.md;gui.ajax
inherits@1.0.2;UNKNOWN;https://github.com/isaacs/inherits;https://github.com/isaacs/inherits/raw/master/LICENSE;glob:grunt:uploader.plupload
inherits@2.0.1;ISC;https://github.com/isaacs/inherits;https://github.com/isaacs/inherits/raw/master/LICENSE;util:meta.exif
inherits@2.0.3;ISC;https://github.com/isaacs/inherits;https://github.com/isaacs/inherits/raw/master/LICENSE;glob:findup-sync:grunt:uploader.plupload
ini@1.3.4;ISC;https://github.com/isaacs/ini;https://github.com/isaacs/ini/raw/master/LICENSE;fsevents:meta.exif
inline-source-map@0.5.0;MIT;https://github.com/thlorenz/inline-source-map;https://github.com/thlorenz/inline-source-map/raw/master/LICENSE;meta.exif
inline-source-map@0.6.2;MIT;https://github.com/thlorenz/inline-source-map;https://github.com/thlorenz/inline-source-map/raw/master/LICENSE;watchify:meta.exif
inline-style-prefixer@3.0.2;MIT;https://github.com/rofrischmann/inline-style-prefixer;https://github.com/rofrischmann/inline-style-prefixer/raw/master/LICENSE;gui.ajax
insert-module-globals@6.6.3;MIT;https://github.com/substack/insert-module-globals;https://github.com/substack/insert-module-globals/raw/master/LICENSE;meta.exif
insert-module-globals@7.0.1;MIT;https://github.com/substack/insert-module-globals;https://github.com/substack/insert-module-globals/raw/master/LICENSE;watchify:meta.exif
invariant@2.2.2;BSD-3-Clause;https://github.com/zertosh/invariant;https://github.com/zertosh/invariant/raw/master/LICENSE;babel-traverse:babel-core:grunt-babel:meta.simple_lock
invert-kv@1.0.0;MIT;https://github.com/sindresorhus/invert-kv;https://github.com/sindresorhus/invert-kv;lcid:os-locale:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
is-arrayish@0.2.1;MIT;https://github.com/qix-/node-is-arrayish;https://github.com/qix-/node-is-arrayish/raw/master/LICENSE;error-ex:parse-json:load-json-file:read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
is-arrayish@0.3.1;MIT;https://github.com/qix-/node-is-arrayish;https://github.com/qix-/node-is-arrayish/raw/master/LICENSE;gui.ajax
is-binary-path@1.0.1;MIT;https://github.com/sindresorhus/is-binary-path;https://github.com/sindresorhus/is-binary-path/raw/master/license;meta.exif
is-buffer@1.1.2;MIT;https://github.com/feross/is-buffer;https://github.com/feross/is-buffer/raw/master/LICENSE;kind-of:align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:core.mailer
is-buffer@1.1.3;MIT;https://github.com/feross/is-buffer;https://github.com/feross/is-buffer/raw/master/LICENSE;kind-of:align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:core.tasks
is-buffer@1.1.4;MIT;https://github.com/feross/is-buffer;https://github.com/feross/is-buffer/raw/master/LICENSE;kind-of:align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
is-buffer@1.1.5;MIT;https://github.com/feross/is-buffer;https://github.com/feross/is-buffer/raw/master/LICENSE;meta.watch
is-builtin-module@1.0.0;MIT;https://github.com/sindresorhus/is-builtin-module;https://github.com/sindresorhus/is-builtin-module/raw/master/license;normalize-package-data:meow:dateformat:grunt:meta.simple_lock
is-dotfile@1.0.2;MIT;https://github.com/jonschlinkert/is-dotfile;https://github.com/jonschlinkert/is-dotfile/raw/master/LICENSE;meta.exif
is-equal-shallow@0.1.3;MIT;https://github.com/jonschlinkert/is-equal-shallow;https://github.com/jonschlinkert/is-equal-shallow/raw/master/LICENSE;meta.exif
is-extendable@0.1.1;MIT;https://github.com/jonschlinkert/is-extendable;https://github.com/jonschlinkert/is-extendable/raw/master/LICENSE;meta.exif
is-extglob@1.0.0;MIT;https://github.com/jonschlinkert/is-extglob;https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE;meta.exif
is-finite@1.0.1;MIT;https://github.com/sindresorhus/is-finite;https://github.com/sindresorhus/is-finite/raw/master/license;repeating:babel-core:grunt-babel:uploader.html
is-finite@1.0.2;MIT;https://github.com/sindresorhus/is-finite;https://github.com/sindresorhus/is-finite/raw/master/license;repeating:babel-core:grunt-babel:uploader.plupload
is-fullwidth-code-point@1.0.0;MIT;https://github.com/sindresorhus/is-fullwidth-code-point;https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license;fsevents:meta.exif
is-function@1.0.1;MIT;https://github.com/grncdr/js-is-function;https://github.com/grncdr/js-is-function/raw/master/LICENSE;editor.diaporama
is-glob@2.0.1;MIT;https://github.com/jonschlinkert/is-glob;https://github.com/jonschlinkert/is-glob/raw/master/LICENSE;meta.exif
is-integer@1.0.6;WTFPL;https://github.com/parshap/js-is-integer;https://github.com/parshap/js-is-integer/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
is-my-json-valid@2.15.0;MIT;https://github.com/mafintosh/is-my-json-valid;https://github.com/mafintosh/is-my-json-valid/raw/master/LICENSE;fsevents:meta.exif
is-my-json-valid@2.16.0;MIT;https://github.com/mafintosh/is-my-json-valid;https://github.com/mafintosh/is-my-json-valid/raw/master/LICENSE;har-validator:request:less:assemble-less:action.ajxp_user
is-number@2.1.0;MIT;https://github.com/jonschlinkert/is-number;https://github.com/jonschlinkert/is-number/raw/master/LICENSE;meta.exif
is-posix-bracket@0.1.1;MIT;https://github.com/jonschlinkert/is-posix-bracket;https://github.com/jonschlinkert/is-posix-bracket/raw/master/LICENSE;meta.exif
is-primitive@2.0.0;MIT;https://github.com/jonschlinkert/is-primitive;https://github.com/jonschlinkert/is-primitive/blob/master/LICENSE;meta.exif
is-property@1.0.2;MIT;https://github.com/mikolalysenko/is-property;https://github.com/mikolalysenko/is-property/raw/master/LICENSE;fsevents:meta.exif
is-stream@1.1.0;MIT;https://github.com/sindresorhus/is-stream;https://github.com/sindresorhus/is-stream/raw/master/license;gui.ajax
is-typedarray@1.0.0;MIT;https://github.com/hughsk/is-typedarray;https://github.com/hughsk/is-typedarray/raw/master/LICENSE.md;fsevents:meta.exif
is-utf8@0.2.1;MIT;https://github.com/wayfind/is-utf8;https://github.com/wayfind/is-utf8/raw/master/LICENSE;strip-bom:load-json-file:read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
isarray@0.0.1;MIT;https://github.com/juliangruber/isarray;https://github.com/juliangruber/isarray;meta.exif
isarray@1.0.0;MIT;https://github.com/juliangruber/isarray;https://github.com/juliangruber/isarray;buffer:meta.exif
isexe@1.1.2;ISC;https://github.com/isaacs/isexe;https://github.com/isaacs/isexe/raw/master/LICENSE;which:grunt-legacy-util:grunt:meta.simple_lock
isexe@2.0.0;ISC;https://github.com/isaacs/isexe;https://github.com/isaacs/isexe/raw/master/LICENSE;editor.webodf
isobject@2.1.0;MIT;https://github.com/jonschlinkert/isobject;https://github.com/jonschlinkert/isobject/raw/master/LICENSE;meta.exif
isomorphic-fetch@2.2.1;MIT;https://github.com/matthew-andrews/isomorphic-fetch;https://github.com/matthew-andrews/isomorphic-fetch/raw/master/LICENSE;gui.ajax
isstream@0.1.2;MIT;https://github.com/rvagg/isstream;https://github.com/rvagg/isstream/raw/master/LICENSE.md;fsevents:meta.exif
jit-grunt@0.10.0;MIT;https://github.com/shootaroo/jit-grunt;https://github.com/shootaroo/jit-grunt;gui.ajax
jodid25519@1.0.2;MIT;https://github.com/meganz/jodid25519;https://github.com/meganz/jodid25519/raw/master/LICENSE;fsevents:meta.exif
js-base64@2.1.9;BSD;https://github.com/dankogai/js-base64;https://github.com/dankogai/js-base64/raw/master/LICENSE.md;gui.ajax
js-tokens@1.0.1;MIT;https://github.com/lydell/js-tokens;https://github.com/lydell/js-tokens/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
js-tokens@3.0.1;MIT;https://github.com/lydell/js-tokens;https://github.com/lydell/js-tokens/raw/master/LICENSE;babel-code-frame:babel-core:grunt-babel:meta.simple_lock
js-yaml@2.0.5;MIT;https://github.com/nodeca/js-yaml;https://github.com/nodeca/js-yaml/blob/master/LICENSE;grunt:uploader.plupload
js-yaml@3.4.6;MIT;https://github.com/nodeca/js-yaml;https://github.com/nodeca/js-yaml/raw/master/LICENSE;load-grunt-config:gui.ajax
js-yaml@3.5.5;MIT;https://github.com/nodeca/js-yaml;https://github.com/nodeca/js-yaml/raw/master/LICENSE;grunt:meta.simple_lock
jsbn@0.1.1;MIT;https://github.com/andyperlitch/jsbn;https://github.com/andyperlitch/jsbn/raw/master/LICENSE;fsevents:meta.exif
jsesc@0.5.0;MIT;https://github.com/mathiasbynens/jsesc;http://mths.be/mit;regjsparser:regexpu:babel-core:grunt-babel:uploader.plupload
jsesc@1.3.0;MIT;https://github.com/mathiasbynens/jsesc;https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt;babel-generator:babel-core:grunt-babel:meta.simple_lock
json-schema@0.2.3;AFLv2.1,BSD;https://github.com/kriszyp/json-schema;http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L43,http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L13;fsevents:meta.exif
json-stable-stringify@0.0.1;MIT;https://github.com/substack/json-stable-stringify;https://github.com/substack/json-stable-stringify/raw/master/LICENSE;meta.exif
json-stable-stringify@1.0.1;MIT;https://github.com/substack/json-stable-stringify;https://github.com/substack/json-stable-stringify/raw/master/LICENSE;gui.ajax
json-stringify-safe@5.0.1;ISC;https://github.com/isaacs/json-stringify-safe;https://github.com/isaacs/json-stringify-safe/raw/master/LICENSE;fsevents:meta.exif
json5@0.4.0;MIT;https://github.com/aseemk/json5;https://github.com/aseemk/json5;babel-core:grunt-babel:uploader.plupload
json5@0.5.1;MIT;https://github.com/aseemk/json5;https://github.com/aseemk/json5/raw/master/LICENSE.md;babel-core:grunt-babel:meta.simple_lock
jsonify@0.0.0;Public Domain;https://github.com/substack/jsonify;https://github.com/substack/jsonify;meta.exif
jsonparse@1.3.0;MIT;https://github.com/creationix/jsonparse;https://github.com/creationix/jsonparse/raw/master/LICENSE;meta.exif
jsonpointer@4.0.1;MIT;https://github.com/janl/node-jsonpointer;https://github.com/janl/node-jsonpointer/raw/master/LICENSE.md;fsevents:meta.exif
jsprim@1.3.1;MIT;https://github.com/davepacheco/node-jsprim;https://github.com/davepacheco/node-jsprim/raw/master/LICENSE;fsevents:meta.exif
jsprim@1.4.0;MIT;https://github.com/joyent/node-jsprim;https://github.com/joyent/node-jsprim/raw/master/LICENSE;gui.ajax
jstransform@10.1.0;Apache-2.0;https://github.com/facebook/jstransform;http://www.apache.org/licenses/LICENSE-2.0;gui.ajax
keycode@2.1.8;MIT;https://github.com/timoxley/keycode;https://github.com/timoxley/keycode/raw/master/LICENSE;gui.ajax
kind-of@3.0.2;MIT;https://github.com/jonschlinkert/kind-of;https://github.com/jonschlinkert/kind-of/raw/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:core.mailer
kind-of@3.0.3;MIT;https://github.com/jonschlinkert/kind-of;https://github.com/jonschlinkert/kind-of/raw/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:core.tasks
kind-of@3.0.4;MIT;https://github.com/jonschlinkert/kind-of;https://github.com/jonschlinkert/kind-of/raw/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.html
kind-of@3.1.0;MIT;https://github.com/jonschlinkert/kind-of;https://github.com/jonschlinkert/kind-of/raw/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
kind-of@3.2.0;MIT;https://github.com/jonschlinkert/kind-of;https://github.com/jonschlinkert/kind-of/raw/master/LICENSE;meta.exif
labeled-stream-splicer@1.0.2;MIT;https://github.com/substack/labeled-stream-splicer;https://github.com/substack/labeled-stream-splicer/raw/master/LICENSE;meta.exif
labeled-stream-splicer@2.0.0;MIT;https://github.com/substack/labeled-stream-splicer;https://github.com/substack/labeled-stream-splicer/raw/master/LICENSE;watchify:meta.exif
lazy-cache@1.0.3;MIT;https://github.com/jonschlinkert/lazy-cache;https://github.com/jonschlinkert/lazy-cache/raw/master/LICENSE;center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:core.mailer
lazy-cache@1.0.4;MIT;https://github.com/jonschlinkert/lazy-cache;https://github.com/jonschlinkert/lazy-cache/raw/master/LICENSE;center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
lcid@1.0.0;MIT;https://github.com/sindresorhus/lcid;https://github.com/sindresorhus/lcid/raw/master/license;os-locale:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
left-pad@0.0.3;BSD;https://github.com/azer/left-pad;https://github.com/azer/left-pad;line-numbers:babel-core:grunt-babel:core.mailer
less-plugin-autoprefix@1.5.1;Apache v2;https://github.com/less/less-plugin-autoprefix;https://github.com/less/less-plugin-autoprefix/blob/master/LICENSE;gui.ajax
less@1.6.3;Apache v2;https://github.com/less/less.js;https://github.com/less/less.js/blob/master/LICENSE;gui.ajax
less@2.7.2;Apache-2.0;https://github.com/less/less.js;https://github.com/less/less.js/raw/master/LICENSE;grunt-contrib-less:gui.ajax
leven@1.0.2;MIT;https://github.com/sindresorhus/leven;https://github.com/sindresorhus/leven/raw/master/license;babel-plugin-undeclared-variables-check:babel-core:grunt-babel:uploader.plupload
lexical-scope@1.2.0;MIT;https://github.com/substack/lexical-scope;https://github.com/substack/lexical-scope/raw/master/LICENSE;meta.exif
line-height@0.1.1;MIT;https://github.com/twolfson/line-height;https://github.com/twolfson/line-height/blob/master/LICENSE-MIT;gui.ajax
line-numbers@0.2.0;MIT;https://github.com/lydell/line-numbers;https://github.com/lydell/line-numbers/raw/master/LICENSE;babel-core:grunt-babel:core.mailer
livereload-js@2.2.2;MIT;https://github.com/zaius/livereload-js;https://github.com/zaius/livereload-js/raw/master/LICENSE;meta.watch
load-grunt-config@0.19.2;MIT;https://github.com/firstandthird/load-grunt-config;https://github.com/firstandthird/load-grunt-config/raw/master/LICENSE;gui.ajax
load-grunt-tasks@3.3.0;MIT;https://github.com/sindresorhus/load-grunt-tasks;https://github.com/sindresorhus/load-grunt-tasks/raw/master/license;gui.ajax
load-json-file@1.1.0;MIT;https://github.com/sindresorhus/load-json-file;https://github.com/sindresorhus/load-json-file/raw/master/license;read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
lodash-es@4.17.4;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash.debounce@4.0.8;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash.isarray@3.0.4;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash.isequal@4.5.0;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash.isfinite@3.2.0;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash.memoize@3.0.4;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE.txt;meta.exif
lodash.merge@4.6.0;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash.shuffle@4.2.0;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;access.ajxp_admin
lodash.throttle@4.1.1;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;gui.ajax
lodash@0.9.2;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash;grunt:uploader.plupload
lodash@1.0.2;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE.txt;globule:gaze:grunt-contrib-watch:uploader.plupload
lodash@2.4.2;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE.txt;findup-sync:grunt:uploader.plupload
lodash@3.10.1;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
lodash@4.15.0;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;async:form-data:request:less:assemble-less:action.ajxp_user
lodash@4.16.6;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;globule:meta.watch
lodash@4.17.4;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;babel-core:grunt-babel:meta.simple_lock
lodash@4.3.0;MIT;https://github.com/lodash/lodash;https://github.com/lodash/lodash/raw/master/LICENSE;grunt-legacy-log-utils:grunt-legacy-log:grunt:meta.simple_lock
longest@1.0.1;MIT;https://github.com/jonschlinkert/longest;https://github.com/jonschlinkert/longest/blob/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
loose-envify@1.3.1;MIT;https://github.com/zertosh/loose-envify;https://github.com/zertosh/loose-envify/raw/master/LICENSE;invariant:babel-traverse:babel-core:grunt-babel:meta.simple_lock
loud-rejection@1.6.0;MIT;https://github.com/sindresorhus/loud-rejection;https://github.com/sindresorhus/loud-rejection/raw/master/license;meow:dateformat:grunt:meta.simple_lock
lru-cache@2.7.3;ISC;https://github.com/isaacs/node-lru-cache;https://github.com/isaacs/node-lru-cache/raw/master/LICENSE;minimatch:glob:findup-sync:grunt:uploader.plupload
lru-cache@4.0.1;ISC;https://github.com/isaacs/node-lru-cache;https://github.com/isaacs/node-lru-cache/raw/master/LICENSE;aws4:request:less:assemble-less:access.ajxp_home
map-obj@1.0.1;MIT;https://github.com/sindresorhus/map-obj;https://github.com/sindresorhus/map-obj/raw/master/license;meow:dateformat:grunt:meta.simple_lock
material-ui-legacy@0.7.6;MIT;https://github.com/callemall/material-ui;https://github.com/callemall/material-ui/raw/master/LICENSE;gui.ajax
material-ui@0.17.4;MIT;https://github.com/callemall/material-ui;https://github.com/callemall/material-ui/raw/master/LICENSE;gui.ajax
maxmin@1.1.0;MIT;https://github.com/sindresorhus/maxmin;https://github.com/sindresorhus/maxmin/raw/master/license;gui.ajax
media-typer@0.3.0;MIT;https://github.com/jshttp/media-typer;https://github.com/jshttp/media-typer/raw/master/LICENSE;meta.watch
meow@3.7.0;MIT;https://github.com/sindresorhus/meow;https://github.com/sindresorhus/meow/raw/master/license;dateformat:grunt:meta.simple_lock
micromatch@2.3.11;MIT;https://github.com/jonschlinkert/micromatch;https://github.com/jonschlinkert/micromatch/raw/master/LICENSE;meta.exif
miller-rabin@4.0.0;MIT;https://github.com/indutny/miller-rabin;https://github.com/indutny/miller-rabin;meta.exif
mime-db@1.22.0;MIT;https://github.com/jshttp/mime-db;https://github.com/jshttp/mime-db/raw/master/LICENSE;mime-types:request:less:assemble-less:access.ajxp_home
mime-db@1.23.0;MIT;https://github.com/jshttp/mime-db;https://github.com/jshttp/mime-db/raw/master/LICENSE;mime-types:request:less:assemble-less:action.ajxp_user
mime-db@1.26.0;MIT;https://github.com/jshttp/mime-db;https://github.com/jshttp/mime-db/raw/master/LICENSE;mime-types:type-is:body-parser:tiny-lr:grunt-contrib-watch:meta.simple_lock
mime-db@1.27.0;MIT;https://github.com/jshttp/mime-db;https://github.com/jshttp/mime-db/raw/master/LICENSE;meta.watch
